loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date,loan_to_income_ratio,age_group,income_bracket,estimated_emi
LN04496,CUST03176,BR009,Education,2024-12-05,124690.62,15.75,36,520,Rejected,0,Stacy Myers,60.0,Female,45847.14,Williamfort,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,2.72,56+,Mid,3463.63
LN03278,CUST04493,BR047,Personal,2026-03-10,88652.55,7.77,36,628,Defaulted,1,Christopher Rodriguez,53.0,Female,45830.36,Parsonsland,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,1.93,46-55,Mid,2462.57
LN00091,CUST02695,BR047,Home,2025-04-11,111011.62,9.47,24,473,Approved,0,Nancy Smith,44.0,Male,37537.34,Riceborough,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,2.96,36-45,Mid,4625.48
LN04009,CUST05626,BR047,Home,2025-03-23,489031.53,14.81,12,668,Defaulted,1,Michael Rosario,38.0,Male,77015.14,Castroborough,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,6.35,36-45,High,40752.63
LN01316,CUST00920,BR007,Home,2025-08-04,149795.88,11.37,24,434,Defaulted,1,Russell Murphy,34.0,Female,65526.9,Bowersbury,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,2.29,26-35,High,6241.5
LN01629,CUST08442,BR015,Education,2025-06-13,175933.45,9.84,36,812,Closed,0,Zachary Beck,21.0,Male,35329.0,Lake Javier,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,4.98,18-25,Mid,4887.04
LN01174,CUST06981,BR044,Personal,2026-03-22,245715.05,16.68,60,860,Approved,0,David Warner,38.0,Female,40449.59,New Pamela,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,6.07,36-45,Mid,4095.25
LN02899,CUST02070,BR032,Home,2025-04-28,439724.53,7.59,120,831,Defaulted,1,Timothy Patel,36.0,Female,41254.82,Hendersonberg,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,10.66,36-45,Mid,3664.37
LN01484,CUST09109,BR019,Vehicle,2024-12-29,455430.06,6.35,12,756,Closed,0,Anita Price,54.0,Female,49785.78,Mosshaven,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,9.15,46-55,Mid,37952.5
LN04178,CUST09290,BR031,Home,2025-08-08,145441.17,11.16,120,487,Closed,0,Edward Cummings,48.0,Male,48314.61,Jordanside,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,3.01,46-55,Mid,1212.01
LN01111,CUST06722,BR005,Personal,2024-09-30,136733.72,12.0,24,872,Active,0,Christopher Harrison,47.0,Female,44903.64,Alexandermouth,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,3.05,46-55,Mid,5697.24
LN05722,CUST02681,BR015,Vehicle,2026-01-19,332965.63,7.92,120,610,Defaulted,1,Michael Bennett DVM,68.0,Male,49670.73,West Sandramouth,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,6.7,56+,Mid,2774.71
LN05261,CUST09963,BR026,Vehicle,2024-12-10,274314.91,17.96,24,557,Approved,0,Destiny Johns,70.0,Female,70542.65,Port Allen,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,3.89,56+,High,11429.79
LN01627,CUST03389,BR001,Education,2024-10-21,367128.73,15.61,36,514,Active,0,Wendy Williams,37.0,Male,50717.97,Goodmanshire,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,7.24,36-45,Mid,10198.02
LN04368,CUST07579,BR002,Education,2024-09-16,202805.47,10.59,24,616,Active,0,Crystal Mitchell,61.0,Female,61721.41,Gonzalezborough,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,3.29,56+,High,8450.23
LN05659,CUST08881,BR012,Personal,2025-08-09,201956.56,17.59,12,809,Closed,0,Morgan Boone,22.0,Male,60022.58,Port Jamesville,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,3.36,18-25,High,16829.71
LN04435,CUST02761,BR029,Education,2025-03-16,222906.32,11.13,12,478,Closed,0,Scott Meza,21.0,Female,52697.27,West Pedro,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,4.23,18-25,Mid,18575.53
LN02832,CUST00726,BR012,Education,2025-06-19,192070.82,13.47,24,467,Approved,0,Christian Dawson,22.0,Male,33123.48,Smithville,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,5.8,18-25,Mid,8002.95
LN01375,CUST02265,BR028,Personal,2025-01-22,189563.76,10.64,24,829,Rejected,0,Robert Gutierrez,50.0,Female,49942.63,South Scottborough,Coxberg Branch,South David,AL,Rural,2024-02-08,3.8,46-55,Mid,7898.49
LN01063,CUST03432,BR015,Education,2026-06-29,323412.2,14.69,24,831,Approved,0,James Silva,36.0,Male,54440.46,West Courtney,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,5.94,36-45,Mid,13475.51
LN02781,CUST08333,BR014,Home,2025-04-24,269485.92,11.06,24,420,Closed,0,Christina Davis,31.0,Female,28274.66,New Emily,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,9.53,26-35,Low,11228.58
LN00096,CUST00391,BR016,Home,2025-01-12,162588.77,13.31,60,618,Active,0,Laura Mckinney,44.0,Male,39383.15,Paulshire,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,4.13,36-45,Mid,2709.81
LN00084,CUST05276,BR007,Home,2025-04-20,498399.55,6.19,36,874,Closed,0,Taylor Acevedo,21.0,Female,57904.52,East Curtis,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,8.61,18-25,Mid,13844.43
LN00817,CUST05750,BR017,Home,2025-01-22,418096.03,11.11,120,685,Active,0,Diana Kemp,50.0,Male,64631.21,Lake Emilyberg,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,6.47,46-55,High,3484.13
LN05350,CUST03261,BR000,Personal,2025-09-28,469296.39,13.16,12,749,Defaulted,1,Christina Patrick,69.0,Male,62586.01,Lake Amandamouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,7.5,56+,High,39108.03
LN02804,CUST04912,BR042,Vehicle,2025-08-11,29668.3,6.5,60,559,Approved,0,Megan Juarez,49.0,Female,33551.54,Wilsonside,North John Branch,West Juan,New Mexico,Rural,2022-03-27,0.88,46-55,Mid,494.47
LN04798,CUST99999,BR003,Education,2024-10-18,136320.85,17.28,120,398,Approved,0,,,,,,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,,,,1136.01
LN05634,CUST04922,BR014,Vehicle,2026-06-26,485006.06,6.27,36,809,Rejected,0,Marcus Johnson,63.0,Female,38316.26,Joshuastad,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,12.66,56+,Mid,13472.39
LN03494,CUST09065,BR043,Education,2024-11-21,448251.03,15.63,12,459,Rejected,0,Connie Henderson,30.0,Male,53200.25,North Tony,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,8.43,26-35,Mid,37354.25
LN02810,CUST05670,BR003,Vehicle,2026-02-11,430738.29,16.14,24,362,Rejected,0,Mitchell Williams,50.0,Female,60921.13,Vanessamouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,7.07,46-55,High,17947.43
LN00711,CUST02814,BR015,Education,2026-01-05,177873.4,10.66,36,899,Closed,0,Luis Davis,41.0,Male,40586.59,Ericshire,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,4.38,36-45,Mid,4940.93
LN03464,CUST02765,BR026,Vehicle,2025-05-22,76267.52,16.44,36,855,Active,0,Katherine Baxter,53.0,Male,36834.67,Myerschester,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,2.07,46-55,Mid,2118.54
LN03620,CUST06871,BR047,Vehicle,2025-03-24,477762.51,10.23,24,875,Approved,0,Lauren Thompson,74.0,Female,33706.45,Port Rebecca,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,14.17,56+,Mid,19906.77
LN04980,CUST04673,BR041,Personal,2024-11-08,482062.76,15.36,12,865,Defaulted,1,Shannon Cain,26.0,Male,38433.38,Moorefort,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,12.54,26-35,Mid,40171.9
LN05679,CUST05969,BR005,Education,2026-02-03,40414.37,9.85,36,646,Active,0,Darlene Kelly,44.0,Male,62984.84,Hamptonview,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,0.64,36-45,High,1122.62
LN02758,CUST01478,BR048,Personal,2025-08-15,297198.97,9.61,36,857,Rejected,0,Lisa Morris,71.0,Male,20001.04,Harrisborough,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,14.86,56+,Low,8255.53
LN03523,CUST08891,BR016,Vehicle,2025-05-04,357969.52,10.72,120,777,Closed,0,April Collins,43.0,Female,62429.25,North Susanstad,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,5.73,36-45,High,2983.08
LN01965,CUST06764,BR040,Vehicle,2026-03-26,14683.51,12.86,12,737,Closed,0,Jason Khan,34.0,Male,63322.52,Lake Jasmin,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,0.23,26-35,High,1223.63
LN04715,CUST02845,BR032,Home,2026-09-05,276076.13,16.97,12,307,Approved,0,Clinton Moore,38.0,Female,57879.64,Brownburgh,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,4.77,36-45,Mid,23006.34
LN02681,CUST04596,BR032,Education,2025-06-24,243140.44,13.31,12,639,Defaulted,1,Richard Best,73.0,Male,39477.41,Mcclainville,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,6.16,56+,Mid,20261.7
LN01507,CUST08707,BR038,Vehicle,2025-04-15,337447.12,8.88,12,405,Closed,0,Jared Dawson,37.0,Female,41206.17,West Gary,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,8.19,36-45,Mid,28120.59
LN01834,CUST08189,BR030,Vehicle,2024-10-13,64978.67,6.29,36,759,Rejected,0,Douglas Fuller,62.0,Female,40251.18,Jenniferside,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,1.61,56+,Mid,1804.96
LN03244,CUST04424,BR047,Vehicle,2026-01-09,213198.18,16.76,36,463,Approved,0,Robert Perkins,62.0,Female,47328.71,Jacksonborough,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,4.5,56+,Mid,5922.17
LN01943,CUST00987,BR041,Vehicle,2025-01-21,121117.08,10.42,36,884,Rejected,0,Nicholas Payne,22.0,Female,26170.75,Wellsbury,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,4.63,18-25,Low,3364.36
LN02245,CUST00769,BR019,Education,2026-01-01,312840.98,13.85,120,775,Rejected,0,Todd Thomas,61.0,Female,62297.56,East Colleen,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,5.02,56+,High,2607.01
LN00638,CUST04835,BR031,Vehicle,2026-08-22,211410.86,9.62,120,464,Active,0,Sharon Williams,58.0,Female,5000000.0,New Danielle,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,0.04,56+,Very High,1761.76
LN00851,CUST06767,BR042,Home,2025-01-09,343942.12,16.86,120,871,Active,0,Christine Sanders,62.0,Male,76691.13,West Briana,North John Branch,West Juan,New Mexico,Rural,2022-03-27,4.48,56+,High,2866.18
LN03789,CUST04897,BR003,Home,2025-09-10,442646.7,14.79,24,894,Rejected,0,Eric Spencer,66.0,Male,20498.84,Lake Mary,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,21.59,56+,Low,18443.61
LN02469,CUST01449,BR025,Vehicle,2024-11-06,215865.93,14.73,120,338,Active,0,Jessica Rojas,44.0,Male,38301.72,Sarahhaven,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,5.64,36-45,Mid,1798.88
LN01385,CUST09788,BR037,Vehicle,2026-01-14,88859.14,7.62,24,816,Closed,0,Laura Lopez,55.0,Female,76209.54,West Aaron,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,1.17,46-55,High,3702.46
LN00978,CUST06359,BR030,Vehicle,2026-06-18,243187.33,12.56,24,353,Active,0,Debra Blackburn,36.0,Female,58378.0,Scottland,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,4.17,36-45,Mid,10132.81
LN03273,CUST03173,BR037,Personal,2026-07-17,273318.08,12.18,60,542,Defaulted,1,Tracie Wiley,25.0,Female,44899.96,New Ashley,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,6.09,18-25,Mid,4555.3
LN04236,CUST01262,BR047,Education,2025-02-06,252347.26,7.35,60,303,Defaulted,1,Jessica Larsen,58.0,Male,50442.89,Port Joshua,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,5.0,56+,Mid,4205.79
LN01336,CUST07069,BR011,Home,2025-04-20,499116.96,16.21,24,438,Approved,0,Melissa Johnson,69.0,Male,41422.78,Lake Josephstad,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,12.05,56+,Mid,20796.54
LN02962,CUST04154,BR034,Home,2024-12-17,183921.56,16.62,120,839,Approved,0,Bobby Arnold,27.0,Male,34833.25,Amandafort,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,5.28,26-35,Mid,1532.68
LN00048,CUST05486,BR036,Vehicle,2026-04-24,80793.09,14.53,12,384,Approved,0,Melanie Davidson,53.0,Female,41247.49,West Dennis,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,1.96,46-55,Mid,6732.76
LN03440,CUST07618,BR024,Home,2024-10-07,127474.64,10.56,36,448,Approved,0,Jeffrey Glenn,63.0,Female,36017.27,Davidside,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,3.54,56+,Mid,3540.96
LN05147,CUST99999,BR044,Personal,2025-03-15,429428.17,11.41,36,465,Closed,0,,,,,,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,,,,11928.56
LN00950,CUST03687,BR010,Vehicle,2025-07-11,69658.48,14.7,24,757,Closed,0,John Jackson,69.0,Female,52829.22,Ryanburgh,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,1.32,56+,Mid,2902.44
LN03168,CUST07226,BR044,Vehicle,2026-09-07,188033.55,15.39,36,505,Rejected,0,Hector Griffin,39.0,Male,29185.97,Christinaton,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,6.44,36-45,Low,5223.15
LN01833,CUST01367,BR011,Personal,2024-12-25,19423.53,6.95,36,504,Defaulted,1,Nicolas Salas,28.0,Male,24794.31,Brownburgh,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,0.78,26-35,Low,539.54
LN05487,CUST02476,BR020,Home,2025-05-23,375517.76,7.47,24,425,Closed,0,Melinda Hill,45.0,Female,64518.68,Ianville,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,5.82,36-45,High,15646.57
LN02289,CUST04183,BR006,Personal,2025-03-25,294307.29,14.52,36,595,Closed,0,Carla Reid DDS,62.0,Female,47995.11,New Codyton,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,6.13,56+,Mid,8175.2
LN02076,CUST07045,BR043,Home,2025-12-18,73276.84,13.21,60,591,Active,0,Donna Williams,54.0,Female,59259.31,Nolanview,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,1.24,46-55,Mid,1221.28
LN03304,CUST06198,BR022,Home,2025-04-01,234380.39,6.46,12,735,Active,0,Lisa Prince,41.0,Male,68281.7,Leefort,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,3.43,36-45,High,19531.7
LN03514,CUST00278,BR018,Personal,2025-03-30,144110.8,13.38,24,775,Approved,0,Shannon James,33.0,Male,33095.97,Melaniefort,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,4.35,26-35,Mid,6004.62
LN00959,CUST05742,BR005,Vehicle,2026-07-13,380731.03,7.36,120,749,Rejected,0,Amy Knight,32.0,Male,54586.95,North Kathleenfort,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,6.97,26-35,Mid,3172.76
LN03850,CUST08312,BR020,Home,2025-02-02,44058.82,17.58,24,623,Active,0,Nichole Smith,32.0,Female,31295.2,Shieldsmouth,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,1.41,26-35,Mid,1835.78
LN04105,CUST03191,BR008,Education,2025-07-03,202690.77,14.49,36,807,Closed,0,Kevin Miller,28.0,Male,45012.21,New Frank,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,4.5,26-35,Mid,5630.3
LN03132,CUST02951,BR006,Personal,2024-12-21,388227.15,7.95,12,510,Defaulted,1,Brittany Matthews,69.0,Female,49504.54,Palmerborough,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,7.84,56+,Mid,32352.26
LN03777,CUST04017,BR002,Personal,2026-05-11,315186.33,12.37,60,873,Rejected,0,Alexander Stein,62.0,Female,57197.96,Hubbardfurt,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,5.51,56+,Mid,5253.11
LN00012,CUST06949,BR015,Vehicle,2026-08-01,196743.57,11.49,120,743,Rejected,0,Kimberly Ross,64.0,Male,26026.92,North Patricia,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,7.56,56+,Low,1639.53
LN03871,CUST06296,BR048,Vehicle,2025-10-27,201118.76,14.86,24,817,Defaulted,1,Paul Stephens,34.0,Female,42996.11,Geraldland,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,4.68,26-35,Mid,8379.95
LN05130,CUST07833,BR025,Home,2025-04-15,241943.55,15.57,12,421,Defaulted,1,Heather Williams,20.0,Male,39191.06,Linfurt,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,6.17,18-25,Mid,20161.96
LN03996,CUST04780,BR000,Vehicle,2026-05-27,223292.75,11.72,12,775,Rejected,0,Ruth Brown,37.0,Male,69486.55,West James,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,3.21,36-45,High,18607.73
LN03987,CUST08385,BR007,Education,2025-04-09,286153.39,14.4,12,442,Closed,0,Kyle Young,50.0,Male,49823.69,Davisborough,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,5.74,46-55,Mid,23846.12
LN03093,CUST06144,BR027,Personal,2026-09-03,466988.68,7.31,36,423,Rejected,0,Kaitlyn Leblanc,65.0,Female,20329.75,Tiffanybury,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,22.97,56+,Low,12971.91
LN05081,CUST03144,BR015,Home,2024-10-12,372311.61,15.23,24,852,Rejected,0,Colleen Brown,65.0,Female,30221.01,West Victor,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,12.32,56+,Mid,15512.98
LN00173,CUST01291,BR023,Personal,2024-12-02,120269.8,11.38,36,342,Rejected,0,Christopher Jones,42.0,Male,29870.77,Wagnerview,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,4.03,36-45,Low,3340.83
LN05792,CUST05187,BR017,Personal,2025-01-15,460751.67,14.43,120,442,Defaulted,1,Shawn Shepherd,54.0,Male,48756.15,Ritaland,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,9.45,46-55,Mid,3839.6
LN01781,CUST01969,BR010,Personal,2025-03-02,140609.56,15.33,120,329,Approved,0,Thomas Kelly,20.0,Female,26488.68,Melissaport,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,5.31,18-25,Low,1171.75
LN02320,CUST03967,BR042,Personal,2025-08-15,113330.14,12.18,36,474,Defaulted,1,Sherri Sullivan,22.0,Male,26982.18,East David,North John Branch,West Juan,New Mexico,Rural,2022-03-27,4.2,18-25,Low,3148.06
LN03938,CUST01920,BR006,Vehicle,2025-09-22,117513.66,8.1,12,770,Approved,0,Michelle Mitchell,68.0,Male,38689.41,Briannaborough,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,3.04,56+,Mid,9792.8
LN05469,CUST00901,BR029,Vehicle,2026-06-19,481509.4,11.57,60,583,Closed,0,David Reed,38.0,Male,68547.31,Smithmouth,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,7.02,36-45,High,8025.16
LN02721,CUST05717,BR008,Personal,2024-10-06,493537.23,16.48,24,545,Active,0,Jennifer Brooks,71.0,Male,55523.15,South Michelle,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,8.89,56+,Mid,20564.05
LN04392,CUST06531,BR029,Education,2025-09-17,276942.01,12.79,60,780,Rejected,0,Patrick Rocha,71.0,Male,57933.64,East Gabrielle,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,4.78,56+,Mid,4615.7
LN05143,CUST03637,BR017,Education,2026-05-10,268412.91,6.08,36,630,Approved,0,Kimberly White,74.0,Male,26339.59,Hunterville,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,10.19,56+,Low,7455.91
LN05837,CUST08107,BR005,Vehicle,2025-01-02,81413.18,15.65,24,389,Approved,0,Julie Flores,54.0,Male,56969.38,New Lindashire,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,1.43,46-55,Mid,3392.22
LN03952,CUST09012,BR037,Education,2024-10-15,292032.79,12.18,24,842,Approved,0,Larry Stone,65.0,Female,58515.53,Jessicaburgh,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,4.99,56+,Mid,12168.03
LN04425,CUST00870,BR003,Personal,2024-09-25,287805.73,16.69,60,780,Defaulted,1,Kimberly Myers,64.0,Female,48892.54,North Victorfurt,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,5.89,56+,Mid,4796.76
LN04702,CUST03558,BR021,Education,2025-06-26,124920.13,12.78,60,451,Approved,0,Paul Massey,73.0,Male,39810.72,New Daniel,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,3.14,56+,Mid,2082.0
LN04482,CUST01874,BR041,Education,2025-08-29,170873.01,10.5,24,571,Defaulted,1,Leslie Hernandez,22.0,Female,43981.99,Sandersburgh,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,3.89,18-25,Mid,7119.71
LN00561,CUST09409,BR014,Home,2024-09-15,45614.26,9.43,12,615,Defaulted,1,Heather Marshall,60.0,Female,46390.93,Elizabethshire,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,0.98,56+,Mid,3801.19
LN00302,CUST02205,BR033,Vehicle,2026-03-11,436736.98,15.38,24,346,Active,0,Michael Hanson,53.0,Male,46379.93,,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,9.42,46-55,Mid,18197.37
LN02601,CUST03864,BR025,Personal,2026-08-21,265689.69,13.82,12,789,Closed,0,Kimberly Taylor,69.0,Female,40160.5,New Josephmouth,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,6.62,56+,Mid,22140.81
LN00360,CUST06614,BR046,Home,2025-08-01,62506.78,8.24,120,845,Active,0,Deborah Curry,27.0,Male,17609.5,Port Alejandro,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,3.55,26-35,Low,520.89
LN02695,CUST04178,BR000,Home,2025-12-03,440191.37,7.54,36,538,Rejected,0,Sharon Brown,29.0,Male,42838.21,Norrisburgh,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,10.28,26-35,Mid,12227.54
LN03202,CUST09298,BR026,Home,2025-12-13,74607.47,9.63,24,378,Defaulted,1,Kevin Davis,51.0,Female,46220.46,Christopherside,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,1.61,46-55,Mid,3108.64
LN03655,CUST07291,BR017,Education,2026-08-21,184508.19,8.49,12,338,Closed,0,Jay Walker,53.0,Female,49283.85,Jacksonbury,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,3.74,46-55,Mid,15375.68
LN05626,CUST06221,BR024,Vehicle,2026-01-26,483100.3,9.87,24,524,Active,0,Maureen Lee,66.0,Male,40181.36,West Charles,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,12.02,56+,Mid,20129.18
LN04442,CUST01717,BR042,Home,2025-08-05,-347370.97,9.3,24,716,Approved,0,Michael Stewart,34.0,Male,43279.86,Port Maria,North John Branch,West Juan,New Mexico,Rural,2022-03-27,-8.03,26-35,Mid,-14473.79
LN04451,CUST03308,BR016,Vehicle,2026-01-31,439207.62,16.45,24,389,Active,0,Debra Wolfe,44.0,Male,40908.34,Lake Jimmy,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,10.74,36-45,Mid,18300.32
LN01462,CUST00294,BR009,Education,2026-06-23,12009.71,13.63,36,456,Active,0,Ryan Gonzalez,69.0,Female,36516.78,East James,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,0.33,56+,Mid,333.6
LN01819,CUST00488,BR028,Personal,2026-08-19,457319.03,7.96,120,555,Active,0,Bobby Guerrero,39.0,Male,51330.55,North Christine,Coxberg Branch,South David,AL,Rural,2024-02-08,8.91,36-45,Mid,3810.99
LN02895,CUST03243,BR044,Personal,2025-11-09,478567.01,17.63,60,553,Approved,0,John Hopkins,33.0,Male,59870.65,East Randall,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,7.99,26-35,Mid,7976.12
LN01703,CUST02278,BR037,Vehicle,2026-05-05,251717.11,6.17,60,705,Rejected,0,Joshua Kramer,51.0,Male,51265.6,Katelynfort,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,4.91,46-55,Mid,4195.29
LN03209,CUST07094,BR010,Home,2026-03-12,407096.95,17.88,60,693,Rejected,0,Rebecca Clark,69.0,Female,68085.6,Rossshire,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,5.98,56+,High,6784.95
LN00796,CUST08150,BR044,Vehicle,2025-11-29,189666.92,17.55,36,438,Approved,0,Maria Brennan,37.0,Female,54631.08,Port Latasha,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,3.47,36-45,Mid,5268.53
