account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date
ACC07838,CUST06067,BR003,Current,2025-04-28,67609.45,Active,Deborah Townsend,22.0,Female,52357.61,Ballardfort,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC02868,CUST09480,BR003,Salary,2024-06-20,35619.39,Closed,Christine Ramos,59.0,Male,40343.47,Lake Linda,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC03353,CUST09077,BR019,Salary,2024-12-18,37415.33,Closed,Albert Bishop,33.0,Female,45074.14,Johnsonfort,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC01541,CUST04100,BR001,Salary,2023-12-22,13090.42,Dormant,Heather Thomas,29.0,Female,37277.05,South Tina,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC02199,CUST02104,BR041,Current,2024-05-10,64801.83,Active,Heidi Burnett,46.0,Female,45433.61,Lake Nicholas,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC02631,CUST03748,BR040,Salary,2025-02-13,89945.34,Dormant,Amy Leach,71.0,Female,60446.13,Smithtown,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC00458,CUST04317,BR011,Salary,2024-06-10,46592.06,Dormant,Jennifer Carpenter,62.0,Male,53863.8,West Aaronberg,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC11399,CUST06299,BR012,Savings,2025-06-05,72926.78,Dormant,Laura Harris,48.0,Male,52220.0,Port Ryanside,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC06483,CUST06564,BR044,Salary,2024-07-05,91806.5,Closed,Penny Waters,53.0,Male,57196.49,Port Andrewland,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC00494,CUST09137,BR016,Savings,2025-02-04,67250.9,Dormant,Mary Kane,45.0,Male,53751.85,Coxview,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC00910,CUST07990,BR030,Savings,2024-02-15,62601.75,Active,Richard Molina,55.0,Male,55800.07,North Edgar,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC01570,CUST01232,BR000,Current,2024-05-06,58605.48,Active,Brandon Brown,26.0,Female,61013.3,South Crystalton,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08210,CUST00634,BR031,Salary,2025-12-29,61599.24,Closed,Amber Cooper,40.0,Female,10370.67,Mosleytown,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC07807,CUST08552,BR017,Savings,2023-11-02,93452.03,Closed,Bruce Rivera,36.0,Female,53992.32,North Arthur,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC02358,CUST04542,BR027,Savings,2024-01-26,10057.2,Dormant,Mary Conley,44.0,Female,53271.51,Baileyhaven,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC03981,CUST06624,BR024,Current,2024-12-30,66216.71,Dormant,Kenneth Johnson,52.0,Female,58247.03,North Patriciaton,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC02702,CUST05733,BR008,Current,2026-03-22,80429.63,Active,Laura Sanders,45.0,Male,45194.82,Tracymouth,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC01547,CUST03727,BR013,Savings,2025-04-09,32201.14,Active,Eric Silva,62.0,Male,31140.26,Port Evan,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC09797,CUST07088,BR022,Savings,2025-11-02,29643.89,Active,Kevin Carrillo,30.0,Female,56458.97,New Kayla,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC01024,CUST03816,BR038,Savings,2023-10-19,73276.48,Dormant,Marie Jones,51.0,Male,40940.99,Patricktown,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC08048,CUST04371,BR000,Current,2024-07-30,70862.48,Closed,Crystal Wallace,71.0,Male,66542.61,West Johnton,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08733,CUST07097,BR000,Current,2024-03-06,83043.03,Dormant,Stephanie Garcia,53.0,Male,45911.5,East Sonya,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC11395,CUST01642,BR001,Current,2023-12-09,96974.14,Closed,Michelle Krause,54.0,Male,51051.55,Port Amber,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC02005,CUST04184,BR048,Savings,2024-12-04,98047.66,Active,Katie Mitchell,32.0,Female,72143.78,Lake Hannahchester,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC04942,CUST09810,BR009,Current,2025-02-27,12062.28,Dormant,Rachel Yang,54.0,Male,38943.97,Perezmouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC06347,CUST03961,BR043,Savings,2023-12-11,41184.74,Closed,Heather Shaffer,52.0,Male,29868.94,Port Stephanieport,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC07662,CUST08255,BR004,Current,2024-08-01,48837.11,Dormant,Rachel Castillo,28.0,Male,72142.85,Dominiqueland,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC10172,CUST09733,BR019,Salary,2025-01-15,11668.48,Closed,Brittany Collins,58.0,Female,37068.54,Osbornhaven,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC04316,CUST06915,BR015,Current,2024-07-15,83936.58,Closed,Jon Day Jr.,49.0,Female,35369.78,Guerreroland,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC06265,CUST09917,BR005,Current,2025-01-05,22571.05,Dormant,Ryan Joseph,38.0,Female,49609.92,Longhaven,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC08714,CUST08022,BR007,Current,2025-11-15,27749.44,Active,Mathew Olson,40.0,Male,24760.37,South Tonya,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC04676,CUST06834,BR038,Savings,2024-04-30,22138.94,Active,James Smith,23.0,Male,47137.92,Taylorborough,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC06919,CUST05643,BR039,Savings,2023-11-07,56831.69,Active,Krystal Hamilton,22.0,Male,18133.33,Stewartton,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC00755,CUST08684,BR048,Savings,2026-04-09,89160.55,Dormant,Nathaniel Gomez,41.0,Female,40363.72,Kingstad,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC09719,CUST01687,BR003,Salary,2025-06-17,22387.02,Closed,Kyle Watkins,53.0,Male,76508.59,Clarkfurt,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC11132,CUST02932,BR044,Savings,2023-10-06,12587.09,Closed,Christopher Dudley,44.0,Male,28417.53,Brittanyview,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC02310,CUST09445,BR029,Savings,2026-08-13,84358.74,Active,Mary Wells,59.0,Female,49823.69,New Brandonstad,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC04862,CUST07265,BR039,Savings,2026-07-26,43221.8,Closed,Bryan Paul,32.0,Male,59502.45,Tylerburgh,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC11728,CUST06091,BR002,Salary,2026-05-18,78437.14,Active,Joel Roberts,22.0,Female,40694.44,New Melissa,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC10801,CUST09746,BR011,Savings,2026-01-23,15041.86,Closed,Joshua Brown,62.0,Male,66175.8,Meganfort,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC01764,CUST04651,BR048,Savings,2024-11-08,51054.01,Dormant,Jasmine Day,50.0,Male,61430.45,Samuelmouth,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC01775,CUST01366,BR003,Salary,2025-04-03,70655.86,Dormant,Susan Porter,37.0,Male,54021.97,South Denise,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC02388,CUST01333,BR039,Salary,2026-01-28,56050.83,Dormant,James Morgan,22.0,Female,50920.36,Sharonside,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC08254,CUST01701,BR042,Current,2024-11-12,10382.45,Active,Rebecca Nguyen,51.0,Male,61630.07,Michaelmouth,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC00974,CUST08896,BR049,Current,2025-09-07,12356.45,Dormant,Brian Pacheco,28.0,Male,46470.93,West Daniel,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC01917,CUST02635,BR011,Salary,2024-11-19,3373.19,Dormant,Jacob Wu,31.0,Female,74617.25,Andreaville,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC08993,CUST08644,BR042,Savings,2025-01-07,16556.09,Dormant,Michael Williams,49.0,Female,35652.13,South Curtisfort,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC04365,CUST04971,BR011,Savings,2025-11-28,46948.94,Closed,Christina Moon,51.0,Male,55353.68,South Margaretport,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC11596,CUST08020,BR021,Savings,2024-08-19,14711.97,Active,Catherine Crane,46.0,Male,57977.72,,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC07246,CUST09249,BR048,Current,2025-01-29,60286.6,Dormant,William Chambers,58.0,Male,48811.71,North Terry,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC00781,CUST01562,BR033,Current,2025-03-01,43802.11,Dormant,Robin Johnson,63.0,Female,59853.33,Waterston,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC07560,CUST04022,BR005,Savings,2025-04-03,50947.33,Closed,Michelle Hobbs,41.0,Female,51530.34,Dunnmouth,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC11448,CUST03807,BR016,Current,2026-07-08,58246.69,Dormant,Alexis Kim,65.0,Female,53344.7,Stevenburgh,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC09409,CUST03266,BR047,Salary,2024-11-05,58314.94,Active,Luke Hansen,49.0,Female,58656.76,Hoganland,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC05880,CUST08734,BR010,Current,2023-12-22,69130.7,Active,Rebecca Miller,43.0,Female,49823.69,Lake John,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC00121,CUST07136,BR000,Salary,2025-12-24,33246.37,Dormant,Kaitlyn Phillips,74.0,Male,40521.35,Lake Marcomouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06964,CUST03643,BR000,Salary,2025-08-09,47138.2,Active,Melissa Sanchez,68.0,Male,52767.64,New Alison,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06845,CUST08980,BR005,Current,2025-06-13,39480.95,Active,Tiffany Gentry,55.0,Male,46828.15,South Anitaland,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC00395,CUST02486,BR045,Current,2024-10-23,79823.06,Closed,Emily Lopez,54.0,Female,65053.68,East David,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC07620,CUST03179,BR012,Current,2025-10-01,46681.05,Closed,Jessica Gibson,68.0,Female,53173.52,Elliottshire,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC04091,CUST00516,BR004,Current,2026-02-03,90808.0,Active,William Day,33.0,Female,35252.62,Boyerland,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC09604,CUST05900,BR030,Savings,2026-03-31,10028.43,Active,Lori Franco,54.0,Male,39049.61,Michaelhaven,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC11643,CUST02254,BR025,Current,2024-05-13,19699.64,Active,Theresa Colon,27.0,Female,52918.67,Harringtonburgh,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC06865,CUST04444,BR021,Savings,2024-09-03,75023.47,Active,Laura Adams,48.0,Male,37967.13,Port Jenny,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC06266,CUST00266,BR035,Salary,2025-10-22,80612.16,Closed,Kimberly Gibson,28.0,Male,55315.72,Brandonland,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC00190,CUST06321,BR046,Salary,2026-02-06,68053.41,Active,Rodney Stewart,32.0,Male,78649.8,Jacobburgh,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC07362,CUST00962,BR022,Salary,2024-06-19,78054.62,Closed,Shannon Yu,28.0,Female,88546.19,Port Michellestad,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC10001,CUST02235,BR034,Savings,2025-08-16,74354.83,Dormant,Lance Kirby,58.0,Male,48151.65,South Michael,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC00180,CUST09766,BR001,Current,2026-03-27,42514.8,Dormant,Jane Smith,62.0,Male,44056.77,Kristinamouth,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC01825,CUST00533,BR013,Savings,2023-12-20,84647.83,Dormant,Dr. Michael Evans,29.0,Male,33414.42,West Henrybury,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC03915,CUST04404,BR020,Current,2026-08-21,35917.77,Active,Donna Mejia,41.0,Male,55973.94,Jamesville,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC00470,CUST04799,BR032,Salary,2025-04-25,19792.64,Active,Michael Norton,24.0,Female,61116.57,Alexiston,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC11675,CUST08845,BR040,Salary,2026-08-25,76874.56,Active,Eric Giles,19.0,Female,49823.69,New Dominiquetown,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC10336,CUST05451,BR000,Salary,2026-06-30,42399.91,Dormant,Tammy Jackson,50.0,Male,37904.69,West Dennis,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08007,CUST04628,BR005,Savings,2026-03-23,93808.57,Closed,Paul Scott,36.0,Male,69869.83,New Nicholastown,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC00715,CUST07126,BR009,Current,2025-04-19,19303.03,Dormant,Jennifer Ramirez,26.0,Female,34207.01,Stephenport,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC04128,CUST06736,BR043,Savings,2026-03-15,65517.62,Dormant,Yolanda Martin,72.0,Male,52503.26,Kelseystad,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC00249,CUST01106,BR025,Current,2024-09-20,65543.76,Closed,Martha Smith,74.0,Female,44368.83,New Johntown,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC11878,CUST05366,BR000,Salary,2025-11-11,1909.94,Closed,Deborah Smith,19.0,Female,36788.76,Jarvismouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08975,CUST05015,BR028,Salary,2026-03-16,34596.04,Dormant,Steven Johnson,25.0,Male,56577.64,Danielstad,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC04245,CUST02369,BR026,Current,2025-10-13,51752.14,Dormant,Mariah Jones,67.0,Female,49823.69,South David,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC09770,CUST08053,BR039,Current,2024-10-28,72966.89,Closed,Robert Vazquez,47.0,Female,47934.56,Kellymouth,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC07671,CUST99999,BR021,Salary,2025-08-29,37409.33,Closed,,,,,,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC05826,CUST06312,BR003,Savings,2025-05-14,17384.58,Closed,Alexandra Marshall,65.0,Female,39269.07,Fuentesberg,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC03237,CUST05959,BR048,Savings,2026-08-23,99295.59,Active,Karla Burton,20.0,Male,83295.88,Stewartside,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC09003,CUST03050,BR048,Salary,2024-06-15,57446.3,Closed,Heather Allen,38.0,Male,58948.01,Georgeview,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC07152,CUST00646,BR007,Current,2023-12-23,85873.85,Active,Gregory Hill,21.0,Male,52980.81,West Andrewport,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC00343,CUST07610,BR016,Current,2024-01-14,27781.82,Active,Lonnie Martinez,52.0,Female,65547.57,Chavezport,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC05970,CUST00108,BR044,Salary,2026-07-22,42670.1,Closed,Evelyn Galvan,32.0,Female,33939.61,North James,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC03704,CUST05028,BR041,Salary,2025-07-07,54994.56,Dormant,Richard Stuart,53.0,Male,85151.37,Lake Justin,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC00122,CUST03807,BR010,Current,2024-10-21,47442.16,Closed,Alexis Kim,65.0,Female,53344.7,Stevenburgh,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC00625,CUST00533,BR047,Savings,2025-07-27,82497.88,Dormant,Dr. Michael Evans,29.0,Male,33414.42,West Henrybury,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC03354,CUST05154,BR006,Savings,2023-11-17,17113.79,Dormant,Carrie Ware,48.0,Female,35680.79,Peterville,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC01416,CUST99999,BR017,Savings,2025-03-19,91451.62,Active,,,,,,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC07299,CUST09598,BR038,Salary,2026-01-09,7903.0,Active,Stephanie Harris,37.0,Female,23072.1,Williamstown,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC04860,CUST00866,BR029,Salary,2024-12-03,95162.93,Active,Lori Mason,23.0,Female,58695.4,Ryanside,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC11756,CUST09122,BR013,Current,2025-07-13,27602.9,Active,Karen Henson,30.0,Female,61424.59,Julieton,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC11808,CUST06898,BR014,Current,2025-06-27,67489.3,Closed,George Hall,59.0,Female,70211.5,West Brianfurt,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC04264,CUST04763,BR011,Salary,2024-02-18,54030.15,Dormant,Christopher Johnson,52.0,Female,45550.97,North Katelynmouth,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC02268,CUST00164,BR038,Current,2026-04-20,77061.99,Closed,Michael Powell,43.0,Female,41339.42,Port Keith,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC10440,CUST01886,BR000,Current,2026-08-21,9557.03,Active,Mark Dalton,54.0,Female,70668.95,Lake Lisafurt,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC09670,CUST03397,BR041,Current,2023-11-05,67772.78,Active,Theresa Davis,38.0,Male,49823.69,South Victoriastad,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC00271,CUST01462,BR024,Current,2024-07-02,3042.65,Active,Yolanda Garrett,50.0,Female,47402.09,North Dennisport,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC11222,CUST99999,BR024,Savings,2025-06-28,82667.28,Closed,,,,,,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC05481,CUST01253,BR000,Salary,2025-05-30,2646.59,Active,Sarah Randolph,29.0,Female,42095.28,South Joshuafort,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC05597,CUST03300,BR001,Current,2026-03-14,98389.12,Closed,Cameron White,46.0,Female,48633.87,Port Eduardohaven,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC08905,CUST09885,BR024,Salary,2023-12-05,93148.23,Closed,Rebecca Gonzalez,53.0,Male,77308.76,Andrewport,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC10448,CUST05801,BR023,Savings,2026-05-08,50438.13,Closed,Dorothy Osborn,42.0,Female,67368.98,Sandraborough,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC09043,CUST09100,BR014,Salary,2026-08-10,38846.37,Dormant,Tyler Murphy,28.0,male,53512.58,Jeffreyburgh,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC04896,CUST01687,BR007,Salary,2023-12-09,81753.84,Active,Kyle Watkins,53.0,Male,76508.59,Clarkfurt,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC10911,CUST01418,BR029,Current,2026-04-05,15987.38,Dormant,Erika Alvarez,71.0,Female,68110.49,Jonathantown,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC10221,CUST09301,BR046,Savings,2024-10-02,86303.23,Active,Joseph Jenkins,66.0,Female,52651.3,New Kimville,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC00181,CUST08805,BR015,Current,2025-01-24,80948.9,Active,Olivia Herrera MD,21.0,Female,42123.96,Longmouth,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC03399,CUST01426,BR012,Savings,2025-01-27,3695.12,Active,Robert Charles,32.0,Male,40646.11,Allenchester,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC06616,CUST07861,BR044,Salary,2024-05-03,9984.92,Active,Shane Gonzalez,64.0,Male,39473.36,North Kimfurt,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC07809,CUST08931,BR023,Salary,2023-12-27,81549.42,Active,Felicia Vargas,21.0,Female,51356.4,Ramseyfurt,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC01517,CUST04303,BR046,Current,2026-09-03,4907.21,Dormant,Amy Holt,64.0,Male,51956.84,Lake Raymondside,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC01077,CUST08750,BR041,Salary,2023-12-02,88629.86,Dormant,Destiny Nash,36.0,Female,38257.43,New Leslieburgh,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC01621,CUST08204,BR004,Savings,2025-01-24,52680.32,Active,Felicia Matthews,72.0,Female,40327.45,Millermouth,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC01452,CUST00205,BR016,Savings,2024-02-26,53328.9,Active,David Martinez,56.0,Male,71982.88,Matthewsburgh,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC02024,CUST07467,BR002,Savings,2026-01-16,7838.03,Active,John Stokes,36.0,Male,30102.36,North Sarahhaven,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC08078,CUST01709,BR003,Current,2024-02-08,59582.02,Closed,Mr. Joel Peters,50.0,Male,12458.74,Port Pedro,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC00957,CUST06868,BR014,Savings,2024-07-27,45132.63,Dormant,Jasmine Martin,68.0,Male,64543.35,South Lynnborough,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC11456,CUST01118,BR010,Savings,2023-09-13,98613.63,Active,Susan Conley,27.0,Female,40460.6,Walshborough,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC00562,CUST06766,BR046,Savings,2025-01-21,21458.83,Dormant,Derek Coleman,31.0,Female,44989.01,Myersview,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC03453,CUST02437,BR026,Savings,2025-10-08,89787.48,Dormant,Alvin Wilson,62.0,Female,55088.31,Jimmyland,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC00520,CUST04180,BR005,Savings,2026-08-10,44942.47,Closed,Charles Weaver,60.0,Male,64107.43,Stephenbury,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC00198,CUST05210,BR022,Salary,2026-06-29,33116.2,Closed,Douglas Santos,59.0,Female,40540.32,,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
